patch_id,timestamp,raw_s2,proc_s2,ndvi,ndwi,building,road,raw_s1,proc_s1,dem,slope
patch_00035_2dffd3d8,2024-07-15T22:01:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-07-18T02:50:11.725000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-07-19T10:41:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-07-22T21:53:29+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-07-25T02:40:18.179000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-07-27T22:01:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-07-31T10:41:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-03T21:53:31+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-04T02:40:18.185000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-08-07T02:50:12.420000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-08-08T22:01:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-12T02:50:15.435000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-08-12T10:41:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-14T02:40:17.264000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-08-15T21:53:29+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-17T02:50:11.607000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-08-19T02:40:17.599000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-08-20T22:01:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-22T02:50:10.653000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-08-24T10:41:45+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-27T21:53:29+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-08-29T02:40:18.048000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-09-01T22:01:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-09-05T10:41:45+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-09-08T21:53:29+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-09-11T02:50:12.656000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-09-13T02:40:13.644000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-09-13T22:01:45+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-09-17T10:41:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-09-20T21:53:30+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-09-25T22:01:45+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-09-29T10:41:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-02T21:53:30+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-07T22:01:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-11T10:41:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-13T02:40:14.422000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-10-14T21:53:30+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-19T22:01:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-23T10:41:45+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-26T21:53:22+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-10-28T02:40:16.637000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2024-10-31T22:01:32+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-11-04T10:41:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-11-07T21:53:30+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-11-12T22:01:45+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-11-16T10:41:45+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-11-19T21:53:29+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-11-24T22:01:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-11-28T10:41:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-01T21:53:29+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-06T22:01:43+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-10T10:41:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-13T21:53:28+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-18T22:01:42+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-22T10:41:42+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-25T21:53:26+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2024-12-30T22:01:41+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-03T10:41:41+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-06T21:53:25+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-11T22:01:40+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-15T10:41:40+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-18T21:53:24+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-23T22:01:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-27T10:41:40+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-01-30T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-02-04T22:01:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-02-08T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-02-11T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-02-16T22:01:38+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-02-20T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-02-23T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-02-28T22:01:38+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-04T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-07T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-12T02:40:38.737000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2025-03-12T22:01:38+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-16T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-19T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-24T22:01:38+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-28T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-03-31T21:53:24+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-03T02:40:27.268000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2025-04-05T22:01:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-06T02:40:16.286000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2025-04-09T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-12T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-17T22:01:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-18T21:52:18+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-21T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-23T02:40:29.860000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2025-04-24T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-29T22:01:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-04-30T21:52:18+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-05-01T02:40:37.624000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2025-05-03T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-05-06T21:53:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-05-11T02:40:34.345000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00035_2dffd3d8,2025-05-11T22:01:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-05-12T21:52:19+00:00,0,0,1,1,0,0,1,1,1,1
patch_00035_2dffd3d8,2025-05-15T10:41:39+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-02-28T21:52:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-03-05T22:00:41+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-03-24T21:52:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-03-29T22:00:41+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-04-17T21:52:47+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-04-22T22:00:42+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-05-11T21:52:48+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-05-16T22:00:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-06-04T21:52:50+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-07-22T21:52:52+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-07-27T22:00:47+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-08-15T21:52:53+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-09-08T21:52:54+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-10-02T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-10-21T02:40:17.632000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2015-10-26T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-10-31T22:00:50+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-11-19T21:52:49+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-11-24T22:00:44+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-12-13T21:52:48+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-12-18T22:00:43+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2015-12-30T02:40:15.355000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2016-01-06T21:52:47+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-01-11T22:00:42+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-01-30T21:52:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-02-04T22:00:42+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-02-23T21:52:46+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-02-28T22:00:41+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-03-09T02:40:07.993000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2016-03-18T21:52:47+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-03-23T22:00:42+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-04-08T02:40:10.498000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2016-04-11T21:52:47+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-04-16T22:00:43+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-05-05T21:52:48+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-05-10T22:00:47+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-05-18T02:40:18.614000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2016-05-29T21:52:53+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-06-03T22:00:48+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-06-07T02:40:17.113000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2016-06-27T22:00:49+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-07-16T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-07-21T22:00:51+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-08-06T02:40:16.627000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2016-08-09T21:52:57+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-08-14T22:00:52+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-08-26T02:40:14.116000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2016-09-02T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-09-07T22:00:53+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-09-26T21:52:59+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-10-01T22:00:54+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-10-20T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-11-13T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-11-18T22:00:53+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-12-07T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-12-12T22:00:53+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2016-12-31T21:52:57+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-01-05T22:00:51+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-01-24T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-01-29T22:00:50+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-02-05T21:52:49+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-02-10T22:01:02+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-02-22T22:01:02+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-02-26T10:41:04+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-03-06T22:01:02+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-03-10T10:41:04+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-03-13T21:52:48+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-03-18T22:01:14+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-03-22T10:41:04+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-03-25T21:52:48+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-03-30T22:01:14+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-03T10:41:04+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-06T21:52:49+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-11T22:01:15+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-15T10:41:05+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-18T21:52:49+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-23T22:01:15+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-27T10:41:05+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-04-30T21:52:50+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-05-05T22:01:16+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-05-09T10:41:06+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-05-12T21:52:51+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-05-17T22:01:16+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-05-21T10:41:07+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-05-23T02:40:15.666000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-05-24T21:52:51+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-05-29T22:01:17+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-06-02T10:41:08+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-06-05T21:52:52+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-06-10T22:01:18+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-06-14T10:41:08+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-06-22T02:40:12.004000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-06-22T22:01:18+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-06-26T10:41:09+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-06-27T02:40:12.705000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-06-29T21:52:53+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-07-02T02:40:11.646000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-07-04T22:01:19+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-07-08T10:41:09+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-07-11T21:52:54+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-07-17T02:40:13.093000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-07-20T10:41:10+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-07-23T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-07-28T22:01:21+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-01T10:41:11+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-04T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-09T22:01:21+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-13T10:41:12+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-16T21:52:56+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-21T02:40:13.859000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-08-21T22:01:22+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-25T10:41:12+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-08-26T02:40:06.588000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-08-28T21:52:57+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-02T22:01:22+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-06T10:41:13+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-09T21:52:57+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-14T22:01:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-15T02:40:02.964000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-09-18T10:41:13+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-21T21:52:57+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-26T22:01:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-09-30T10:41:13+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-03T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-08T22:01:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-12T10:41:14+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-15T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-20T22:01:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-24T10:41:14+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-27T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-10-30T02:40:12.196000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2017-11-01T22:01:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-11-05T10:41:14+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-11-08T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-11-13T22:01:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-11-17T10:41:13+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-11-20T21:52:58+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-11-25T22:01:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-11-29T10:41:13+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-02T21:52:57+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-07T22:01:22+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-11T10:41:13+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-14T21:52:57+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-19T22:01:22+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-23T10:41:12+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-26T21:52:56+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-29T10:40:24+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2017-12-31T22:01:21+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-01T21:52:28+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-04T10:41:11+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-07T21:52:56+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-10T10:40:24+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-12T22:01:21+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-13T21:52:27+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-16T10:41:11+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-19T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-22T10:40:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-24T22:01:21+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-28T10:41:11+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-01-31T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-05T22:01:20+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-06T21:52:24+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-09T10:41:11+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-12T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-15T10:40:26+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-17T22:01:20+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-18T21:52:23+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-21T10:41:10+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-24T21:52:55+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-02-27T02:40:09.527000+00:00,1,1,1,1,0,0,0,0,1,1
patch_00041_6f274c8a,2018-02-27T10:40:26+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-03-01T22:01:20+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-03-02T21:52:18+00:00,0,0,1,1,0,0,1,1,1,1
patch_00041_6f274c8a,2018-03-04T02:40:03.625000+00:00,1,1,1,1,0,0,0,0,1,1
